x,y,result
157.99,89.27000000000001,out
50.63,155.57999999999998,hit
72.31,137.26,hit
185.95,159.64,out
217.28,154.12,hit
140.93,193.11,out
116.56,67.94999999999999,out
145.54,102.5,out
179.79,168.31,out
139.85,68.66,out
136.8,106.83000000000001,out
124.63,67.1,out
94.91,110.68,out
140.12,126.52,out
135.72,107.63999999999999,out
80.43,97.4,hit
103.71,174.8,out
150.12,147.54000000000002,out
131.92,27.659999999999997,out
119.45,165.07999999999998,out
203.77,152.51999999999998,out
119.26,179.16,out
211.68,158.64,hit
37.21,183.07,hit
117.22,43.610000000000014,out
221.49,195.28,hit
104.2,96.66999999999999,out
118.17,51.120000000000005,out
182.21,153.23000000000002,out
75.65,118.9,out
135.51,216.1,hit
150.26,98.58000000000001,out
76.41,113.91,hit
165.28,120.78999999999999,out
149.06,211.4,hit
128.55,80.30000000000001,out
110.57,68.06,out
104.77,92.53999999999999,out
127.18,83.88999999999999,out
184.95,135.65,out
52.34,120.46000000000001,hit
145.83,97.5,out
96.9,188.79,hit
119.39,100.1,out
153.57,104.34,out
105.1,89.6,out
177.36,185.6,out
151.41,80.47,out
98.05,85.34,out
57.31,172.56,out
178.72,149.62,out
96.47,103.83000000000001,out
95.51,129.12,out
157.49,121.47999999999999,out
66.15,156.64,hit
126.5,107.49000000000001,out
105.04,108.62,out
160.0,122.31,out
137.68,99.09,out
126.87,75.27000000000001,out
216.84,175.39,hit
109.51,89.97,out
142.25,159.66,hit
203.89,135.05,hit
94.7,96.83000000000001,out
170.04,143.0,out
109.42,105.24000000000001,out
171.64,189.23,hit
140.53,111.78,out
109.66,177.01999999999998,out
106.72,100.69,out
118.42,103.88999999999999,out
176.21,141.09,out
164.25,108.83000000000001,out
125.43,109.69,out
98.08,90.1,out
163.87,88.97999999999999,out
139.23,78.25,out
150.93,91.66,out
144.57,116.75,out
123.96,155.07,hit
113.66,167.3,hit
81.29,139.81,hit
123.64,107.4,out
148.34,96.03,out
62.43,96.41,out
154.62,117.63,out
83.18,139.75,out
178.84,124.84,out
72.04,128.06,hit
146.33,187.3,out
119.83,195.34,out
110.06,120.19999999999999,out
121.59,130.99,hit
103.93,102.15,out
110.58,148.04000000000002,out
155.02,113.49000000000001,out
116.27,124.84,hit
16.55,155.55,hit
165.11,95.85,out
150.8,73.80000000000001,out
71.6,161.15,out
125.47,109.53,out
113.14,66.91999999999999,hit
159.15,86.05000000000001,out
153.58,171.99,out
173.7,184.16,out
70.95,132.97,out
124.3,109.09,out
111.62,137.34,hit
163.59,114.88,out
100.66,134.54000000000002,hit
179.83,158.49,out
135.83,162.63,hit
200.61,146.79000000000002,hit
127.62,175.29000000000002,hit
96.43,91.0,out
133.99,220.6,out
163.47,153.26,hit
123.94,175.36,out
154.2,85.11000000000001,out
171.28,168.32999999999998,out
50.73,128.18,out
139.77,107.66,out
98.59,100.62,out
127.18,86.03999999999999,out
84.97,85.36000000000001,out
159.3,155.97,out
135.06,114.49000000000001,out
111.84,89.55000000000001,out
61.96,150.09,out
148.17,181.09,hit
52.79,138.78,hit
119.28,99.09,out
139.76,103.6,out
86.62,152.55,hit
113.8,116.66999999999999,out
115.03,102.16,out
127.36,110.47999999999999,out
153.18,175.56,hit
141.35,65.38999999999999,out
130.99,163.47,out
123.28,106.97999999999999,out
202.91,120.46000000000001,hit
147.5,90.85,out
32.05,144.9,hit
110.04,99.21000000000001,out
110.24,204.98,out
229.38,187.61,hit
67.15,161.48000000000002,hit
155.61,195.61,out
155.68,199.85,out
127.47,52.81,out
93.21,105.0,out
127.46,62.91,out
78.11,115.94,out
112.57,98.58000000000001,hit
115.88,60.129999999999995,hit
65.15,164.7,hit
149.79,166.62,out
106.35,111.31,out
109.59,171.45,hit
221.49,143.37,hit
145.61,141.32999999999998,hit
185.36,132.17000000000002,hit
123.07,140.57,hit
111.53,154.26,hit
129.35,162.07,hit
142.51,94.0,out
133.22,137.87,hit
135.51,113.41,out
121.66,160.07,hit
119.41,65.19,out
156.28,110.44999999999999,out
123.08,74.37,out
21.02,205.57999999999998,hit
118.76,166.31,hit
179.32,149.98000000000002,out
188.45,138.79000000000002,out
113.25,90.19,hit
133.34,166.45999999999998,hit
95.78,84.36000000000001,out
52.15,138.88,out
221.49,145.91,hit
135.11,230.91,hit
202.56,184.76,hit
137.05,122.8,out
106.43,162.88,hit
115.57,106.36000000000001,out
136.85,91.30000000000001,out
119.7,220.16,hit
117.94,174.93,hit
107.3,84.63999999999999,out
110.42,95.25,out
112.43,106.78999999999999,out
67.57,164.59,out
170.46,196.62,hit
104.48,103.69,out
120.24,98.36000000000001,out
142.61,129.87,out
65.54,209.93,hit
69.24,162.45,out
126.41,77.31,out
162.36,106.32,out
158.18,151.85,out
105.07,200.54,out
51.92,126.34,out
152.26,152.75,out
89.76,120.19999999999999,out
138.71,82.41,out
191.48,169.32999999999998,out
136.84,141.31,hit
39.77,128.47,out
181.98,146.03,out
129.14,51.69999999999999,out
63.9,166.1,out
155.93,130.29000000000002,hit
105.08,97.30000000000001,out
132.85,64.18,out
81.12,135.34,hit
112.89,102.0,out
99.33,81.94,out
176.98,67.91999999999999,out
68.75,146.5,out
189.29,167.88,out
147.33,211.03,out
194.53,133.45,out
198.71,131.31,hit
55.01,180.81,hit
37.9,140.72,hit
53.85,198.75,hit
105.74,67.13999999999999,out
89.26,128.49,out
92.58,150.82999999999998,hit
133.91,109.32,out
112.19,144.86,hit
144.12,84.00999999999999,hit
126.31,199.07,hit
113.54,134.09,hit
202.96,183.23000000000002,hit
138.19,98.00999999999999,out
108.64,103.16999999999999,out
151.26,97.07,out
190.33,131.64,hit
146.55,68.77000000000001,out
37.51,144.1,hit
79.79,178.26,out
50.98,137.01,hit
87.74,120.13999999999999,out
101.2,170.2,out
100.87,84.13999999999999,out
65.02,104.06,hit
128.83,210.75,out
159.09,177.95999999999998,hit
120.21,207.8,out
94.94,155.03,hit
134.44,172.81,out
103.06,95.03999999999999,out
90.56,152.98000000000002,hit
90.13,83.6,hit
172.57,157.82,hit
175.3,157.19,out
115.9,99.88999999999999,out
66.53,186.55,hit
130.13,150.26999999999998,out
70.71,165.31,out
66.29,156.22,hit
121.11,166.91,out
138.34,75.85,out
79.52,146.78,out
160.39,148.42000000000002,out
112.7,179.43,out
96.97,99.11000000000001,out
121.16,109.56,out
96.29,89.65,out
127.41,64.03,out
106.82,94.91,out
74.16,146.05,hit
132.78,121.24000000000001,out
131.93,111.57,out
162.19,115.78999999999999,out
115.24,106.22,out
232.37,153.79000000000002,hit
79.57,116.44999999999999,out
62.46,165.86,out
150.56,167.51999999999998,hit
115.98,140.06,hit
178.15,145.37,hit
80.02,160.17000000000002,out
71.72,190.77,hit
99.19,161.0,out
39.44,131.75,hit
160.21,160.76999999999998,hit
38.63,170.28,hit
180.4,134.57,hit
146.73,85.27000000000001,out
175.22,157.2,out
105.29,99.00999999999999,out
66.21,131.09,out
91.04,150.59,hit
104.56,94.97,out
138.08,130.72,hit
123.14,145.45999999999998,hit
124.29,110.0,out
171.16,165.68,out
126.07,82.97999999999999,out
111.18,96.56,hit
165.97,157.57,out
130.71,58.27000000000001,out
126.01,172.01,out
91.15,92.84,out
196.19,188.8,hit
174.42,90.03,out
183.22,143.45,hit
86.6,71.00999999999999,out
160.9,154.01,hit
163.44,154.01,out
100.38,200.26,out
125.16,147.20999999999998,hit
113.83,103.15,out
86.31,96.19999999999999,hit
96.97,89.94999999999999,out
155.32,82.84,out
69.53,191.06,hit
149.23,84.36000000000001,out
58.17,138.29000000000002,hit
107.11,168.61,hit
87.27,152.76,hit
146.47,91.83000000000001,out
142.86,123.0,out
83.78,167.23000000000002,out
99.0,91.47999999999999,hit
209.86,155.82999999999998,out
69.15,143.18,out
128.98,66.94,out
122.7,187.52,out
86.78,84.05000000000001,hit
110.01,154.2,out
47.52,136.94,hit
146.41,116.36000000000001,out
102.64,100.43,out
133.73,102.81,out
90.38,133.17000000000002,out
187.25,148.84,hit
158.66,98.91,out
120.15,105.19,out
75.6,164.63,out
116.84,196.53,out
101.48,81.88999999999999,out
151.42,168.57,hit
126.24,51.94,out
176.54,123.01,hit
184.86,142.48000000000002,hit
94.01,89.88,out
88.66,126.06,hit
132.78,153.66,hit
76.47,136.75,hit
135.38,101.72,out
181.33,133.70999999999998,hit
93.99,83.28,out
103.19,156.2,out
175.01,128.1,hit
131.01,146.07999999999998,hit
199.22,116.1,hit
131.04,103.08000000000001,out
174.91,147.20999999999998,hit
129.25,94.85,out
178.45,146.18,out
160.34,101.1,out
150.39,197.45,out
69.3,203.14,hit
160.68,146.53,hit
104.94,95.03999999999999,out
49.03,183.2,hit
143.01,139.81,hit
195.42,133.53,hit
161.18,119.5,out
103.65,108.82,out
88.66,136.75,out
106.79,94.4,hit
64.27,190.19,hit
129.71,136.85,hit
43.69,133.32,hit
162.82,100.61000000000001,out
92.57,96.03,hit
127.91,56.58000000000001,out
56.99,140.66,hit
192.15,147.62,out
195.52,133.98000000000002,hit
145.34,96.02000000000001,out
172.97,179.39,out
59.45,107.28999999999999,hit
119.41,111.53,out
146.53,76.41,out
70.71,198.09,hit
112.88,195.5,out
187.21,147.20999999999998,out
116.13,140.11,out
130.52,154.19,out
113.33,110.74000000000001,out
205.58,195.34,hit
122.57,107.83000000000001,hit
159.14,180.37,out
146.57,94.0,out
183.14,135.22,out
118.62,81.19,out
81.17,103.38,out
133.33,160.76999999999998,out
108.99,131.03,out
102.73,99.38999999999999,out
88.36,120.43,out
117.09,81.50999999999999,hit
132.79,177.48000000000002,out
101.87,195.1,hit
145.31,113.06,out
99.37,158.72,hit
23.93,181.07999999999998,hit
170.05,156.81,out
50.0,118.63999999999999,hit
182.25,162.43,out
142.01,89.15,out
102.33,88.15,out
192.55,146.2,out
147.71,99.11000000000001,out
128.86,55.610000000000014,out
128.37,77.38,out
134.28,62.44999999999999,out
75.57,142.07,hit
184.59,91.19,out
167.0,88.12,out
107.07,117.53,out
95.62,80.94999999999999,out
129.22,67.1,out
72.34,82.75,out
206.34,122.48,out
106.38,79.22999999999999,out
142.84,101.50999999999999,out
95.95,105.00999999999999,out
64.67,165.24,hit
71.05,173.86,out
178.5,192.1,hit
113.23,107.52000000000001,out
99.04,79.11000000000001,out
37.72,155.84,hit
116.76,139.76999999999998,hit
73.49,132.93,hit
153.63,92.43,out
68.17,86.88,out
245.72,179.9,hit
71.19,145.31,out
100.39,79.38,out
150.22,185.17000000000002,out
68.76,142.86,hit
165.8,151.88,hit
180.49,140.31,hit
138.66,40.27000000000001,out
212.11,156.24,hit
178.44,139.45,out
115.23,85.72999999999999,out
173.95,99.65,out
105.87,80.77000000000001,out
85.18,198.13,hit
88.3,108.85,out
96.7,105.13999999999999,out
57.13,160.07,out
124.25,82.35,out
173.09,143.75,hit
105.49,158.28,hit
151.97,134.76999999999998,out
138.98,103.68,out
147.96,95.22,out
131.67,154.13,hit
133.41,146.45,hit
107.36,198.82,out
95.75,82.33000000000001,out
135.6,95.62,out
72.58,135.3,hit
30.68,172.64,hit
156.4,97.19,out
135.24,101.13,out
124.77,113.68,out
149.69,99.80000000000001,out
34.48,163.62,hit
167.67,127.3,hit
104.5,183.1,hit
136.49,155.25,hit
129.91,103.4,out
130.88,68.34,out
148.41,165.7,out
88.73,88.03,out
219.44,157.03,hit
98.44,89.28999999999999,out
199.2,150.78,hit
152.4,90.15,out
130.0,110.19999999999999,out
87.22,106.57,hit
105.77,74.59,hit
61.75,121.25,hit
177.56,149.76999999999998,out
115.61,103.69999999999999,out
178.29,146.92000000000002,out
112.43,211.38,out
195.09,158.09,out
101.45,88.69,out
70.45,138.97,hit
152.65,207.65,out
196.11,184.47,hit
126.42,88.65,out
158.2,157.72,hit
106.82,188.63,out
98.94,97.86000000000001,hit
161.41,104.19,out
124.99,198.81,out
60.13,146.53,out
190.19,175.95999999999998,out
162.44,154.86,hit
122.63,67.28999999999999,out
203.54,173.98000000000002,hit
103.12,81.06,out
102.7,95.82,hit
139.15,94.78999999999999,out
199.03,152.75,out
107.68,94.78999999999999,out
146.76,91.74000000000001,out
139.62,129.07,out
100.42,88.25,out
105.73,100.16999999999999,out
172.63,153.87,out
72.1,180.29000000000002,hit
102.1,76.99000000000001,out
104.61,94.41999999999999,hit
128.37,112.38999999999999,out
151.98,126.23,out
126.77,78.34,out
212.84,151.31,hit
194.21,148.63,hit
124.09,173.6,out
175.15,127.71,hit
38.67,138.01,hit
109.85,112.1,out
141.42,105.69999999999999,out
78.25,191.91,hit
159.46,151.95999999999998,hit
130.15,104.61000000000001,out
87.59,89.37,out
118.37,59.379999999999995,hit
119.95,168.7,hit
111.18,106.72999999999999,out
155.68,101.28999999999999,out
126.83,181.53,out
104.64,150.78,hit
97.25,74.94,hit
120.24,86.35,out
141.01,98.21000000000001,out
207.17,126.69,hit
117.88,172.82999999999998,hit
197.01,159.54000000000002,out
91.22,108.38999999999999,out
87.04,165.92000000000002,out
112.44,108.50999999999999,out
126.0,45.5,hit
114.97,114.44,out
182.43,98.86000000000001,out
117.12,171.99,out
101.15,102.49000000000001,out
219.46,134.29000000000002,hit
119.04,35.349999999999994,out
189.06,139.31,hit
79.45,107.27000000000001,hit
94.95,130.31,out
133.29,43.03,out
160.63,85.47999999999999,out
121.78,48.47,out
149.8,90.72999999999999,out
207.65,141.82999999999998,out
168.21,190.6,out
147.87,184.16,out
159.51,82.68,out
82.7,159.73000000000002,out
189.0,125.0,hit
120.72,168.49,out
92.9,80.97,out
160.4,113.35,out
139.4,88.87,out
69.61,139.89,hit
134.34,178.16,hit
103.41,107.12,out
103.4,123.73,out
169.75,114.53999999999999,out
178.24,121.21000000000001,hit
113.13,149.51999999999998,hit
204.18,115.03999999999999,hit
101.42,99.32,out
107.49,144.79000000000002,out
101.37,122.27,out
143.28,60.93000000000001,out
119.32,133.06,out
124.48,59.84,out
216.49,166.65,hit
105.02,203.01,out
160.51,128.81,hit
150.3,106.22,out
102.0,85.74000000000001,out
148.15,78.36000000000001,out
119.54,160.89,out
112.68,64.41999999999999,out
73.87,202.54,hit
156.61,79.03999999999999,out
161.6,146.51,out
191.1,141.99,hit
49.61,163.13,hit
132.26,121.69,out
145.42,145.97,out
211.43,139.54000000000002,hit
139.02,108.0,out
124.16,50.55000000000001,out
184.57,152.84,hit
88.91,120.1,out
101.22,88.38,out
123.0,106.09,out
150.87,125.23,out
152.01,194.81,out
162.42,175.70999999999998,hit
189.84,197.48,hit
177.45,129.09,out
155.57,87.50999999999999,out
153.67,52.71000000000001,out
61.72,169.16,out
141.61,140.85,out
157.26,118.86000000000001,out
162.34,154.41,out
154.67,109.24000000000001,out
169.42,194.49,out
158.71,156.35,out
133.42,161.16,hit
102.28,187.7,out
176.07,123.57,out
96.68,81.13999999999999,out
197.17,184.98000000000002,hit
94.97,87.16999999999999,out
106.17,116.31,hit
133.62,98.05000000000001,out
144.54,88.55000000000001,out
104.06,73.18,out
132.29,108.72,out
58.64,132.87,hit
33.65,180.59,hit
109.31,107.56,out
189.28,182.92000000000002,out
104.49,81.25,out
165.93,142.51,out
67.35,111.21000000000001,hit
129.0,160.0,hit
50.4,124.11,out
164.05,189.88,out
133.39,57.56999999999999,out
206.81,176.81,hit
114.29,89.49000000000001,out
186.21,161.01,out
80.6,222.93,hit
87.76,91.47,out
60.48,142.88,hit
86.12,124.84,hit
131.09,170.75,hit
113.64,78.63999999999999,out
94.51,104.22,out
158.82,84.02000000000001,out
191.0,142.0,hit
93.68,169.07,out
150.57,82.63,out
92.83,82.72999999999999,out
199.5,123.32,hit
103.77,102.05000000000001,out
93.01,202.56,hit
27.83,147.43,hit
102.76,105.25,out
90.85,90.41999999999999,out
159.8,92.81,out
105.9,98.99000000000001,out
82.82,168.11,out
136.96,184.0,out
160.61,82.44,out
194.43,194.27,hit
167.43,167.81,out
58.8,180.45999999999998,hit
183.69,139.99,out
208.79,179.42000000000002,hit
133.89,164.39,out
108.0,105.25,out
92.24,117.74000000000001,out
130.16,118.97999999999999,out
107.29,82.16,out
50.7,147.11,hit
76.66,204.65,hit
127.73,91.96000000000001,out
179.06,160.14,out
48.54,179.37,hit
129.74,81.99000000000001,out
92.74,99.03999999999999,hit
207.26,180.31,hit
133.55,84.36000000000001,out
143.91,109.56,out
208.5,157.73000000000002,out
126.34,73.44,out
99.92,106.33000000000001,out
152.04,146.95,out
151.57,92.72,out
74.2,136.05,out
123.35,103.53,hit
128.52,78.85,out
131.67,111.77000000000001,out
93.51,100.38,out
160.93,183.45999999999998,out
157.78,159.72,hit
94.55,78.49000000000001,out
129.15,72.12,hit
119.88,52.900000000000006,hit
101.27,84.84,out
106.12,89.09,out
127.29,82.83000000000001,hit
157.64,190.17000000000002,out
180.0,106.6,out
122.76,113.93,hit
69.82,183.97,out
102.8,106.31,out
145.32,197.04,out
102.81,106.85,out
119.87,179.54000000000002,out
133.39,56.360000000000014,out
123.43,73.13999999999999,out
129.0,83.38,out
172.29,197.79,hit
110.17,154.51,hit
141.87,92.72,hit
101.93,74.28999999999999,out
191.88,128.14,hit
116.21,179.38,hit
152.01,105.47,out
78.33,68.47,out
101.64,108.75,out
78.39,178.2,out
156.02,158.76999999999998,out
87.01,95.59,out
89.0,89.0,out
150.56,110.21000000000001,out
113.02,84.78,out
170.04,119.6,out
119.53,100.28,hit
138.92,85.78999999999999,out
111.2,100.71000000000001,out
103.94,179.95999999999998,hit
158.75,92.94999999999999,out
160.65,91.12,out
133.92,97.99000000000001,out
97.42,59.33000000000001,out
206.3,136.63,out
125.04,182.32999999999998,out
94.79,83.86000000000001,out
118.37,100.61000000000001,out
71.09,154.55,out
111.86,82.22,out
200.47,124.34,hit
140.28,190.35,out
124.47,143.37,hit
183.33,142.09,hit
144.89,181.09,out
134.69,110.97999999999999,out
32.09,146.12,hit
137.25,192.55,out
180.38,128.26,hit
115.97,167.72,hit
160.76,209.45,hit
157.03,100.94,out
137.65,106.81,out
113.45,151.78,out
194.42,142.69,out
133.04,90.22999999999999,out
109.7,99.82,out
97.39,89.24000000000001,out
96.57,201.19,out
124.76,150.95,out
95.51,82.28999999999999,out
112.28,103.66999999999999,out
125.49,153.55,hit
73.4,174.3,hit
167.0,78.80000000000001,out
176.81,150.76999999999998,hit
35.86,143.92000000000002,hit
168.59,61.099999999999994,out
146.64,199.22,out
184.98,178.98000000000002,out
162.06,137.26,out
125.65,107.72,out
114.83,76.56,hit
171.2,138.28,hit
74.04,123.21,hit
128.42,71.85,out
115.99,103.03,out
167.38,122.71,hit
100.52,75.34,hit
100.75,42.16999999999999,out
121.02,60.400000000000006,out
125.69,51.18000000000001,out
120.8,114.35,out
156.79,132.42000000000002,out
90.49,204.39,hit
64.57,199.67000000000002,hit
156.06,93.4,out
79.5,156.32,out
97.13,81.53,out
141.22,143.72,out
129.17,71.09,out
162.8,139.95,hit
126.34,77.28999999999999,out
113.33,188.4,out
87.47,152.53,hit
138.47,91.41,out
102.38,79.00999999999999,out
129.7,70.07,out
113.34,102.33000000000001,out
129.3,73.28,out
138.39,61.370000000000005,out
158.24,86.65,out
201.07,207.55,hit
183.6,125.71,out
96.13,83.21000000000001,out
136.45,97.88,out
158.01,81.58000000000001,out
80.04,79.71000000000001,hit
118.15,130.9,hit
101.04,85.99000000000001,hit
101.22,101.44,out
107.41,70.47999999999999,hit
109.92,90.94,out
95.52,120.09,hit
57.53,116.9,hit
102.44,97.05000000000001,out
215.67,154.35,hit
73.67,153.42000000000002,out
120.68,196.36,out
131.03,117.68,out
100.29,74.36000000000001,out
31.65,135.67000000000002,hit
119.54,106.72,out
201.23,156.55,hit
150.47,82.83000000000001,out
201.56,137.15,hit
109.01,151.35,hit
179.35,85.12,out
66.25,204.56,hit
192.57,127.3,hit
170.84,144.64,hit
175.66,188.86,out
141.48,160.12,hit
73.57,136.75,hit
184.23,140.31,hit
132.71,121.86000000000001,hit
143.35,175.84,out
184.68,85.30000000000001,out
100.07,86.96000000000001,out
81.09,173.88,hit
43.19,134.20999999999998,hit
158.71,116.27000000000001,hit
166.14,93.03999999999999,out
117.38,100.72999999999999,out
133.1,113.85,out
105.38,76.50999999999999,out
161.94,90.96000000000001,out
87.13,99.50999999999999,out
122.02,216.28,hit
106.16,113.53999999999999,out
96.75,119.56,out
58.89,110.07,hit
209.96,165.43,hit
154.95,100.1,out
91.82,114.28999999999999,out
184.9,132.42000000000002,hit
58.38,161.37,out
109.07,120.18,out
105.82,70.96000000000001,hit
113.41,199.06,out
120.48,123.2,out
116.35,113.78999999999999,out
140.72,159.66,out
105.64,177.03,hit
125.09,49.0,out
113.44,85.87,out
146.39,103.58000000000001,out
39.02,141.65,hit
147.33,79.24000000000001,out
99.46,161.26,hit
149.35,118.19,out
101.91,106.74000000000001,out
160.29,83.0,out
101.35,71.53,out
113.9,102.63,out
191.1,110.46000000000001,hit
155.05,113.91,out
126.73,47.75,out
108.55,101.12,out
119.96,132.70999999999998,hit
164.39,134.23000000000002,out
151.9,155.57999999999998,out
104.86,93.86000000000001,hit
99.85,80.31,out
93.53,83.18,out
147.14,110.31,out
144.1,174.16,out
156.44,95.63,out
145.05,109.65,out
59.8,144.95999999999998,out
45.38,180.63,hit
142.68,119.78,out
117.63,188.44,out
102.48,108.22999999999999,out
156.47,95.87,out
182.8,128.13,out
152.62,153.69,out
139.17,103.55000000000001,out
89.76,92.44999999999999,out
113.93,105.16999999999999,out
210.35,149.8,out
185.07,174.24,out
165.45,73.75999999999999,out
126.89,69.06,out
116.34,154.06,hit
128.52,161.88,hit
86.95,111.06,hit
124.47,63.97,out
202.59,147.51,hit
171.63,88.78,out
103.85,87.22999999999999,out
127.01,66.50999999999999,out
98.67,76.86000000000001,out
123.4,127.24,out
51.38,118.0,hit
131.32,209.89,out
32.59,149.95,hit
109.34,71.22,out
103.38,76.96000000000001,out
102.48,108.30000000000001,out
142.25,106.21000000000001,out
130.48,119.03,hit
66.6,127.78,out
99.39,83.44999999999999,out
125.93,50.47,out
148.85,92.97999999999999,hit
164.22,158.45999999999998,hit
95.51,82.28999999999999,out
102.82,78.15,out
173.11,139.32999999999998,hit
90.52,93.82,out
60.05,155.64,out
59.28,164.24,out
207.12,137.55,hit
119.05,94.71000000000001,out
130.5,112.72,out
223.01,144.39,hit
91.38,88.74000000000001,out
108.2,89.24000000000001,out
174.92,181.67000000000002,out
125.94,84.24000000000001,out
136.9,101.82,out
82.37,124.77,hit
148.72,78.72999999999999,out
71.86,127.06,hit
119.79,92.94999999999999,out
129.45,71.49000000000001,out
118.74,154.6,hit
145.68,78.72999999999999,hit
83.24,208.49,hit
144.21,88.94,out
162.91,134.72,out
124.87,69.91999999999999,out
46.99,154.57,hit
136.17,203.19,out
149.23,94.0,out
110.24,103.53,out
56.59,95.02000000000001,out
148.97,78.18,out
100.34,160.31,hit
169.04,119.96000000000001,hit
172.69,145.98000000000002,hit
167.55,88.83000000000001,out
224.83,149.93,hit
124.06,102.05000000000001,out
167.01,132.68,hit
113.42,203.2,out
131.57,172.63,out
117.47,214.82,hit
147.6,98.19999999999999,out
115.39,64.41,hit
92.06,87.13,out
83.81,140.45,hit
133.51,159.43,hit
31.14,145.13,hit
211.71,152.53,out
160.15,105.97,out
161.99,118.93,out
184.2,206.75,hit
168.78,205.49,hit
149.3,105.02000000000001,out
106.74,97.53,out
137.04,43.610000000000014,out
129.01,193.9,out
130.44,54.81,out
115.71,128.1,hit
102.65,141.65,hit
159.8,109.63999999999999,out
89.58,189.27,out
101.48,80.25,out
158.73,114.44,out
67.96,142.86,out
191.24,153.05,hit
127.9,61.93000000000001,out
175.26,152.53,out
124.97,122.52,out
163.96,198.34,hit
115.3,192.54,out
78.38,164.92000000000002,hit
119.45,150.81,hit
161.53,149.37,hit
111.82,103.1,out
140.31,101.47,out
95.42,82.55000000000001,out
132.21,156.22,hit
100.58,74.31,out
131.71,69.57,out
137.89,164.54000000000002,out
103.33,87.87,out
221.38,153.42000000000002,hit
217.05,148.97,hit
153.22,89.21000000000001,out
130.73,190.78,hit
87.01,124.54,hit
143.9,97.56,out
42.49,139.35,hit
161.09,186.86,out
151.7,153.48000000000002,hit
125.25,207.03,out
130.98,99.69,out
205.53,204.52,hit
141.18,180.64,hit
124.09,110.78999999999999,out
136.81,97.69,out
133.13,67.94999999999999,out
100.43,75.00999999999999,out
80.91,120.46000000000001,hit
86.45,88.24000000000001,out
136.4,153.9,hit
170.14,115.22999999999999,out
118.03,101.71000000000001,hit
145.97,87.61000000000001,out
99.71,80.25,out
49.18,123.42,out
162.2,204.73,hit
39.79,152.49,hit
128.78,76.0,out
101.97,99.41999999999999,out
190.3,141.56,out
212.98,152.23000000000002,out
173.64,100.87,out
80.91,120.46000000000001,hit
68.14,162.49,hit
168.18,140.04000000000002,out
120.82,176.82999999999998,out
93.92,85.78,out
195.33,159.31,out
130.53,166.95,out
67.36,89.22999999999999,out
141.66,103.41999999999999,out
141.96,109.32,out
99.58,81.78,out
153.38,52.46000000000001,out
147.59,156.75,hit
181.87,126.06,hit
129.17,167.37,hit
73.51,133.97,out
124.7,159.70999999999998,out
134.39,156.89,hit
44.59,193.43,hit
44.72,134.22,out
133.92,51.349999999999994,out
140.89,102.06,out
47.36,142.74,hit
126.08,101.53,out
114.71,169.5,hit
94.66,88.44,out
101.1,81.78,out
158.35,96.46000000000001,out
64.61,138.3,out
101.82,106.97,out
190.4,162.81,out
55.56,186.17000000000002,hit
150.44,87.1,out
99.75,136.70999999999998,hit
153.24,91.97,out
130.49,109.50999999999999,out
106.17,93.24000000000001,out
131.67,155.05,out
111.61,104.62,out
190.2,140.92000000000002,out
70.9,177.32,out
69.06,155.9,out
166.43,107.88,out
170.19,152.53,out
134.64,122.5,out
95.93,86.88999999999999,out
140.08,160.25,hit
100.69,107.83000000000001,out
111.94,94.97999999999999,out
110.94,163.35,out
103.06,60.650000000000006,out
146.98,176.07999999999998,out
114.27,109.25999999999999,out
179.37,186.03,out
111.64,102.16,out
101.44,98.36000000000001,out
98.46,151.29000000000002,out
214.65,155.14,hit
132.53,99.08000000000001,out
136.99,87.53999999999999,out
171.17,159.24,hit
97.73,163.3,out
105.66,158.64,out
115.86,101.63,out
168.1,107.28,hit
144.94,77.57,out
32.08,153.44,hit
79.08,188.98,hit
146.0,97.16999999999999,out
145.6,182.15,out
175.35,127.19,out
108.54,170.47,out
47.69,191.73,hit
93.63,107.57,out
110.92,104.21000000000001,out
83.28,197.47,out
118.69,143.05,hit
112.36,94.93,hit
103.45,152.01,hit
78.68,134.20999999999998,hit
147.67,92.97999999999999,out
94.56,131.89,hit
104.23,79.24000000000001,out
78.58,120.15,out
126.62,56.620000000000005,out
166.12,188.19,out
109.49,80.75,hit
142.53,112.55000000000001,out
61.91,135.6,out
119.3,177.51,out
92.2,92.1,out
109.64,100.06,out
171.23,97.16999999999999,out
67.88,175.48000000000002,out
97.02,86.65,out
163.28,108.88,out
114.0,97.58000000000001,out
143.07,95.52000000000001,out
135.35,183.26,out
15.02,161.45,hit
101.17,96.03999999999999,hit
129.07,113.02000000000001,out
97.66,201.35,out
88.88,123.83,out
81.15,113.11000000000001,hit
195.03,142.70999999999998,out
117.83,77.71000000000001,out
126.81,118.56,out
58.35,145.82,out
85.19,129.95,hit
74.49,138.87,out
62.42,138.22,out
30.11,145.41,hit
47.42,137.93,hit
111.92,180.75,out
126.94,209.32,out
139.13,105.81,out
152.0,87.81,out
148.1,114.63999999999999,out
64.8,153.19,hit
173.08,152.48000000000002,hit
68.53,143.8,hit
133.88,116.16,out
165.92,97.21000000000001,out
142.63,182.45999999999998,hit
129.19,202.73,out
124.4,210.42000000000002,out
157.39,78.80000000000001,out
125.89,58.44,out
135.61,163.84,out
163.62,94.63999999999999,out
112.97,191.14,hit
141.27,120.94999999999999,out
134.45,158.13,out
141.71,124.9,out
91.17,94.68,out
